Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163011,"7,389.40",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163004,"7,389.41",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162983,"7,667.51",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162421,"8,245.21",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162984,"8,381.25",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162340,"8,485.90",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162977,"8,522.22",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162665,"8,623.52",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162284,"8,643.75",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163009,"8,670.20",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163007,"8,901.20",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162156,"8,966.10",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162158,"9,080.65",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163013,"9,193.31",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162134,"9,198.75",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162425,"9,258.75",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162200,"9,405.02",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163003,"9,412.80",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163363,"10,190.65",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162132,"10,456.95",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162264,"10,783.15",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163006,"10,982.88",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162829,"11,207.68",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162526,"11,479.59",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163560,"11,987.75",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162387,"12,600.02",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162993,"12,615.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162619,"14,906.68",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,SA Group Ltd,5163143,"9,956.25",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,SA Group Ltd,5163075,"14,175.84",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,SA Group Ltd,5163074,"18,225.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,SA Group Ltd,5163076,"18,661.79",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Professional Services,Other,SA Group Ltd,5163454,538.37,,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Professional Services,Other,SA Group Ltd,5163703,"13,275.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Sarens UK Ltd,5162692,925.00,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Engineering Goods,Support Services,Sarens UK Ltd,5162085,"1,325.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Scanwel Ltd.,5163894,"8,244.50",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Learning and Development,Support Services,Schneider Electric,5163851,"2,042.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Schneider Electric Systems UK Limited,5164042,"2,254.35",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Screwfix Direct Ltd,5163421,575.62,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Engineering Goods,Fusion,Screwfix Direct Ltd,5163366,965.67,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Travel,Other,Secure Sundry Supplier,5163304,500.00,,,,,,,,,,,,
DESNZ,UKAEA,16/11/2023,Professional Services,Other,Secure Sundry Supplier,5163133,"5,500.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Support Services,Secure Sundry Supplier,5161270,798.50,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Support Services,Secure Sundry Supplier,5161270,"3,000.00",,,,,,,,,,,,
DESNZ,UKAEA,23/11/2023,Learning and Development,Other,Secure Sundry Supplier,5163545,900.00,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Property,Sharpe Pritchard LLP,5162185,"1,542.62",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5163565,"1,119.60",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Learning and Development,Support Services,Skern Lodge Ltd.,5163525,"2,720.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Learning and Development,Support Services,Skern Lodge Ltd.,5163525,"12,160.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Other,Slam Proof Ltd,5162821,"7,101.80",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Other,Smiths Metal Centres Ltd,5163699,"1,465.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Energy and Fuels,Property,SMS Energy Services Ltd,5164166,"5,862.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163518,"1,820.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163516,"2,134.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163520,"3,058.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163522,"4,689.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163523,"9,557.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163517,"26,026.50",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163521,"48,738.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Property,Snelling Business Systems Limited,5163519,"69,825.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,ICT,Property,Snelling Business Systems Limited,5163847,"4,837.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,ICT,Property,Snelling Business Systems Limited,5164184,"6,584.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Construction,Property,SOCOTEC Building Control Limited,5163966,"2,076.68",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,Socotec UK Limited,5162878,"4,486.04",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Waste Management,Fusion,Socotec UK Ltd,5164191,990.56,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Waste Management,Fusion,Socotec UK Ltd,5164192,990.56,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Waste Management,Fusion,Socotec UK Ltd,5161673,"1,431.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Waste Management,Fusion,Socotec UK Ltd,5161672,"2,385.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,ICT,Support Services,Softcat Plc,5161680,"3,511.19",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,ICT,Support Services,Softcat Plc,5161918,"7,347.90",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Waste Management,Fusion,Soho Commercial Ltd,5162925,968.40,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Property,South Oxfordshire District Council,5163042,"84,992.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Property,South Oxfordshire District Council,5163043,"94,208.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Facilities,Property,SouthernsBroadstock Limited,5163407,676.00,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Property,SouthernsBroadstock Limited,5163084,"2,183.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,ICT,Support Services,Sphera UK Ltd,5161484,"-2,940.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,ICT,Support Services,Sphera UK Ltd,5161488,-686.00,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,ICT,Support Services,Sphera UK Ltd,5162917,"2,368.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,ICT,Support Services,Sphera UK Ltd,5162578,"13,344.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,ICT,Property,Spidex Software Limited,5163690,"3,008.60",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Research,Fusion,Strathclyde University,5163058,"39,112.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Struers Limited,5163609,624.00,,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Struers Limited,5163614,904.40,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,ICT,Property,Sudlows Limited,5161933,"2,395.81",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Communications,Other,Sundry Supplier,5163591,"4,752.60",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Engineering Goods,Fusion,Sundry Supplier,5163379,"1,851.29",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Sundry Supplier,5163466,"2,081.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Property,Sundry Supplier,5163439,"1,669.20",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Sundry Supplier,5161620,"4,186.26",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Sundry Supplier,5161921,"3,331.05",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Engineering Goods,Other,Sundry Supplier,5163308,"1,575.08",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Travel,Fusion,Sundry Supplier,5163611,"1,290.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,ICT,Other,Sundry Supplier,5162961,595.00,,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Swagelok London,5163532,811.75,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Swagelok London,5164031,"4,920.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Swagelok London,5163410,"8,116.90",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,Swagelok London,5163091,"19,755.70",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Swagelok London,5163813,"5,095.35",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Other,Swagelok London,5161655,"2,000.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,T and T Tubecraft Ltd,5163685,"2,222.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Other,Tableform Ltd,5161767,"5,335.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Fusion,Tacklestore Ltd TA Safety Lifting Gear,5163154,"1,559.90",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,ICT,Fusion,TeleCentric Ltd,5163642,745.00,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Travel,Other,TFI Lodestar Ltd,5164232,"116,027.03",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Travel,Other,TFI Lodestar Ltd,5164231,"128,442.71",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Learning and Development,Support Services,The Active Bystander Training Company Ltd,5163325,700.00,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Learning and Development,Support Services,The Active Bystander Training Company Ltd,5163971,700.00,,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Professional Services,Fusion,The Harris Partnership Ltd,5163791,"2,250.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Professional Services,Fusion,The Harris Partnership Ltd,5163792,"4,302.70",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Property,The Harwell Science and Innovation Campus Limited Partnership,5163082,"1,630.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Facilities,Property,The Harwell Science and Innovation Campus Limited Partnership,5163082,"17,320.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Learning and Development,Fusion,The Institute Of Chemical Engineers,5162968,"1,440.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Learning and Development,Support Services,The National Skills Academy,5164221,"3,300.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Travel,Other,The Royal Institution of Great Britain,5163448,"2,575.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Communications,Other,The Royal Institution of Great Britain,5163590,"30,000.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Travel,Other,The Royal Society,5163910,"4,249.20",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,The Scientific Instrument Centre Ltd,5163471,"8,991.88",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,The Scientific Instrument Centre Ltd,5163551,"10,659.37",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Research,Fusion,The University Of Sheffield,5163283,"14,138.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Travel,Fusion,The Work-wise Foundation,5163438,"5,000.00",,,,,,,,,,,,
DESNZ,UKAEA,23/11/2023,Engineering Goods,Fusion,Thermal Space Ltd,5163593,"19,330.86",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Property,thinkproject UK Limited,5162052,500.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Property,Thomas Telford Ltd,5162687,816.95,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Property,Thomas Telford Ltd,5162687,"1,954.05",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Other,Thomas Telford Ltd,5161696,978.00,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,Thorlabs Ltd,5163073,698.40,,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Other,TM Engineers (Midlands) Limited,5163670,"21,251.25",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Other,TM Engineers (Midlands) Limited,5163671,"22,526.00",,,,,,,,,,,,
DESNZ,UKAEA,29/11/2023,Engineering Goods,Fusion,Torion Plasma Corporation,5164218,"7,645.83",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,Torr Scientific Ltd,5162930,"4,852.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Energy and Fuels,Property,Total Gas & Power Ltd,5164005,"78,651.93",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164015,609.26,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5161995,678.84,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5161996,858.00,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5162003,937.16,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5161994,982.74,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164019,"1,057.40",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164020,"1,172.44",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164016,"1,206.84",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164017,"2,009.76",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164018,"2,076.17",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5163546,"2,311.92",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5162002,"3,434.38",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164013,"4,654.39",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5163544,"5,200.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5161991,"7,258.68",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5161993,"7,339.88",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164014,"7,339.88",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5164010,"8,750.66",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5162001,"13,629.67",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Personnel Related,Other,TTHCURZON Relocation Ltd,5163681,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Personnel Related,Other,TTHCURZON Relocation Ltd,5163682,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Other,TWI Ltd,5163440,"1,935.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Other,Tyler Bros Ltd,5163953,"2,466.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Other,Tyler Bros Ltd,5163569,"6,075.42",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Learning and Development,Support Services,UKAS Laboratory Accreditation Service,5163636,"1,640.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5162189,756.61,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5161705,"4,678.89",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5163960,"5,259.92",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5162097,"2,230.88",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,ICT,Support Services,Underwoods Electrical Distributors,5161905,822.55,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Other,Underwoods Electrical Distributors,5163155,573.78,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,ICT,Support Services,Unit 4 Business Software,5161936,"15,000.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Travel,Support Services,UNITAXI LTD,5162023,"1,053.00",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Research,Fusion,University College London,5163367,"3,141.76",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Research,Fusion,University College London,5162651,"242,580.10",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Research,Fusion,University of Bath,5163709,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Fusion,University Of Birmingham - GBP,5163653,"13,700.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Fusion,University Of Birmingham - GBP,5163652,"18,333.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Research,Other,University of Bristol,5162228,"60,383.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Research,Other,University of Bristol,5163976,"166,546.19",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Research,Other,University of Bristol,5162229,"200,000.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Research,Fusion,University of Cambridge,5163057,"12,500.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Research,Fusion,University of Cambridge,5161877,"17,552.83",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Research,Fusion,University of Liverpool,5163299,"2,940.25",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Other,University of Manchester (GBP),5163512,"100,000.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Research,Fusion,University of Manchester (GBP),5162453,"4,954.78",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Research,Fusion,University of Manchester (GBP),5162788,"7,000.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Research,Fusion,University of Manchester (GBP),5163088,"9,776.91",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Research,Fusion,University of Manchester (GBP),5162872,"21,111.50",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Other,University of Manchester (GBP),5163669,"2,500.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Other,University of Manchester (GBP),5163669,"2,500.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Travel,Other,University of Oxford,5163144,"189,689.15",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Consultancy - Other (per Cabinet Office definition),Fusion,University of Oxford,5163873,"11,074.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Research,Fusion,University of Southampton,5163795,"11,077.10",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Support Services,University of The West of England,5162300,"2,890.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Research,Fusion,University of Warwick - GBP,5162720,"-6,250.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Research,Fusion,University of Warwick - GBP,5163014,"-3,125.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Research,Fusion,University of Warwick - GBP,5163757,"12,500.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,800.00,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Research,Fusion,University of York - GBP,5163282,"2,877.59",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Research,Fusion,University of York - GBP,5163281,"4,493.40",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Research,Fusion,University of York - GBP,5161716,"6,250.00",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Research,Fusion,University of York - GBP,5163482,"38,367.20",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Other,University of York - GBP,5162541,800.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,800.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,"1,600.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,"1,600.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Support Services,University of York - GBP,5162541,"6,400.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Other,University of York - GBP,5162541,"6,400.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,800.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Fusion,University of York - GBP,5162541,"2,400.00",,,,,,,,,,,,
DESNZ,UKAEA,16/11/2023,Research,Other,"UT-Battelle, LLC dba Oak Ridge National Laboratory",5163378,"32,191.48",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Logistics and Shipping,Fusion,Van Toan Lee LTD,5162655,"11,000.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Van Toan Lee LTD,5162690,900.00,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,Van Toan Lee LTD,5163044,"1,200.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Other,Veolia Nuclear Solutions (UK) Ltd.,5161810,"4,433.75",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Facilities,Property,Vergo Pest Management Ltd,5162885,781.25,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Professional Services,Support Services,Vision ERP Limited,5163921,"1,500.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Support Services,Vision ERP Limited,5163114,"4,050.01",,,,,,,,,,,,
