Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Torion Plasma Corporation,5145648,"18,316.51"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Custom Profiles Ltd,5145649,"4,200.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Rittal Limited,5145650,"1,455.86"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,UK Forum for Engineering Structural Integrity (FESI),5145651,583.3
DESNZ,UKAEA,5/4/2023,Research,Fusion,Atkins Ltd,5145652,"7,951.00"
DESNZ,UKAEA,5/4/2023,Research,Fusion,Atkins Ltd,5145653,"7,951.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Property,Carter Jonas LLP,5145656,"52,394.77"
DESNZ,UKAEA,5/4/2023,Facilities,Property,South Oxfordshire District Council,5145657,"94,208.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,South Oxfordshire District Council,5145658,"84,992.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Other,Burges Salmon,5145659,"4,600.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Darvick Ltd,5145660,"8,215.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Darvick Ltd,5145661,"3,249.00"
DESNZ,UKAEA,5/4/2023,Research,Other,Duality Quantum Photonics Ltd,5145662,"76,419.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,DMG MORI UK LIMITED,5145664,"12,133.10"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,DMG MORI UK LIMITED,5145665,"5,957.50"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5145668,"7,339.88"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,DMG MORI UK LIMITED,5145669,"35,745.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,National Instruments Ltd,5145670,"16,923.22"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,DMG MORI UK LIMITED,5145671,"72,798.60"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Thorlabs Ltd,5145672,"15,718.66"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145673,"2,334.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145673,"7,198.30"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Computacenter UK Ltd,5145674,652.64
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Computacenter UK Ltd,5145676,"2,949.48"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,RS Components Ltd,5145679,"1,124.00"
DESNZ,UKAEA,5/4/2023,ICT,Other,Hewlett Packard,5145681,"427,177.06"
DESNZ,UKAEA,5/4/2023,ICT,Property,Hewlett Packard,5145681,"509,892.94"
DESNZ,UKAEA,6/4/2023,Professional Services,Other,Jacobs U.K. Limited,5145682,"48,330.82"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,National Instruments Ltd,5145683,"20,249.16"
DESNZ,UKAEA,5/4/2023,Consultancy - Other (per Cabinet Office definition),Other,Frazer Nash Consultancy,5145684,"14,796.00"
DESNZ,UKAEA,6/4/2023,Facilities,Fusion,SPIE Limited,5145685,"33,002.88"
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,Elytt Energy SL,5145686,"50,000.00"
DESNZ,UKAEA,5/4/2023,ICT,Property,Computacenter UK Ltd,5145688,"1,735.83"
DESNZ,UKAEA,6/4/2023,Facilities,Fusion,SPIE Limited,5145689,"3,520.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,Elytt Energy SL,5145690,"5,032.06"
DESNZ,UKAEA,5/4/2023,Learning and Development,Fusion,Synergie Training,5145691,"1,795.00"
DESNZ,UKAEA,5/4/2023,ICT,Support Services,National Instruments Ltd,5145693,"79,800.00"
DESNZ,UKAEA,6/4/2023,Facilities,Property,SPIE Limited,5145694,"10,403.55"
DESNZ,UKAEA,6/4/2023,Facilities,Property,SPIE Limited,5145695,"163,484.20"
