Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,20/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5158515,"6,521.16"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157302,"6,546.39"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157780,"6,559.43"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157480,"6,567.75"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157213,"6,624.47"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157491,"6,660.48"
DESNZ,UKAEA,27/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5158981,"6,705.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157274,"6,753.88"
DESNZ,UKAEA,27/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5158863,"6,760.00"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157433,"6,785.56"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157373,"6,833.16"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157544,"6,833.25"
DESNZ,UKAEA,13/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157961,"6,936.16"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5157566,"6,948.27"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157216,"6,953.36"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157428,"6,967.52"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157172,"6,978.32"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5157184,"6,995.91"
DESNZ,UKAEA,06/09/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5157041,"6,999.16"
