Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5156568,"1,092.72"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5156394,"1,105.50"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5156394,"2,388.60"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Forward 2000 Ltd,5156532,"5,398.28"
DESNZ,UKAEA,16/08/2023,Engineering Goods,Fusion,FTI Ltd,5155888,501.98
DESNZ,UKAEA,09/08/2023,Engineering Goods,Fusion,FTI Ltd,5155379,787.95
DESNZ,UKAEA,16/08/2023,Engineering Goods,Fusion,Grundfos Pumps Limited,5155983,625.80
DESNZ,UKAEA,04/08/2023,Engineering Goods,Other,HangZhou YuShu TECHNOLOGY CO.LTD,5154556,"17,113.29"
DESNZ,UKAEA,30/08/2023,Engineering Goods,Other,Hillmoore Fire Protection Limited,5156841,"10,970.06"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Other,HMK Technical Services Ltd.,5154560,"1,922.00"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Other,HMK Technical Services Ltd.,5154559,"2,746.89"
