Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,22/02/2024,Engineering Goods,Fusion,Chart Ferox A.S.,5170213,"1,258.01"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,BOC Ltd,5170538,"1,288.99"
DESNZ,UKAEA,19/02/2024,Relocation Costs,Fusion,Employee Expenses,20020136,"1,301.30"
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Altrad Babcock Limited,5168958,"1,306.25"
DESNZ,UKAEA,12/02/2024,Facilities,Fusion,Hydroblast,5169377,"1,380.00"
DESNZ,UKAEA,21/02/2024,Facilities,Fusion,Hydroblast,5170364,"1,400.00"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,RS Components Ltd,5168687,"1,409.17"
DESNZ,UKAEA,14/02/2024,Relocation Costs,Fusion,Employee Expenses,20020069,"1,420.32"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,DMS LASER PROFILES Ltd.,5170675,"1,450.00"
DESNZ,UKAEA,12/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5169446,"1,463.99"
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Wolseley UK Limited,5169638,"1,490.50"
DESNZ,UKAEA,12/02/2024,Logistics and Shipping,Fusion,Van Toan Lee LTD,5169285,"1,500.00"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,RS Components Ltd,5168760,"1,547.14"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5170663,"1,551.66"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,T and T Tubecraft Ltd,5169483,"1,566.00"
DESNZ,UKAEA,12/02/2024,Energy and Fuels,Fusion,Edmundson Electricals Ltd,5169449,"1,609.97"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5170664,"1,618.93"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5170318,"1,639.20"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Ind-Tech Ltd,5170314,"1,798.06"
DESNZ,UKAEA,21/02/2024,Research,Fusion,University of Liverpool,5170290,"1,912.80"
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,RS Components Ltd,5170185,"1,921.69"
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,Swagelok London,5170097,"1,962.80"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Swansea Materials Research & Testing Ltd. SMaRT,5168622,"2,000.00"
DESNZ,UKAEA,27/02/2024,Facilities,Fusion,Anton Paar Ltd,5170687,"2,000.00"
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,VEQTER Ltd,5169229,"2,025.00"
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,RS Components Ltd,5168400,"2,164.19"
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Emerson Process management Limited,5168936,"2,206.70"
